Equipment,Order_ID,Step,Estimated_Time,Real_Time,Result,Type,Technician,Month
Equipment_1,Order_1_45,Preparation,19,23.51,Pass,Motion Sensor,Mikayla,November
Equipment_1,Order_1_45,Component Placement,24,30.28,Pass,Motion Sensor,Becky,November
Equipment_1,Order_1_46,Lacquering,7,6.55,Pass,Motion Sensor,James,December
Equipment_1,Order_1_46,General Soldering,13,14.71,Pass,Motion Sensor,Emily,December
Equipment_1,Order_1_46,Component Placement,19,15.98,Pass,Motion Sensor,Thomas,December
Equipment_1,Order_1_46,Calibration,22,22.43,Pass,Motion Sensor,Mary,December
Equipment_1,Order_1_46,Electrical Test,15,19.22,Pass,Motion Sensor,Natasha,December
Equipment_1,Order_1_46,Final Acceptance Test,14,13.36,Pass,Motion Sensor,Bryan,December
Equipment_1,Order_1_46,Preparation,16,20.32,Pass,Motion Sensor,Tammy,December
Equipment_1,Order_1_47,Lacquering,8,7.91,Pass,Motion Sensor,Teresa,January
Equipment_1,Order_1_47,General Soldering,9,8.04,Pass,Motion Sensor,Kimberly,January
Equipment_1,Order_1_47,Preparation,7,6.37,Pass,Motion Sensor,Colin,January
Equipment_1,Order_1_47,Final Acceptance Test,22,26.59,Pass,Motion Sensor,Nicole,January
Equipment_1,Order_1_47,Packaging,11,12.84,Pass,Motion Sensor,Keith,January
Equipment_1,Order_1_47,Electrical Test,29,23.66,Pass,Motion Sensor,Kaitlyn,January
Equipment_1,Order_1_47,Component Placement,28,26.99,Pass,Motion Sensor,Samantha,January
Equipment_1,Order_1_48,Electrical Test,8,9.51,Pass,Motion Sensor,Thomas,February
Equipment_1,Order_1_48,Calibration,14,14.18,Pass,Motion Sensor,Logan,February
Equipment_1,Order_1_48,Component Placement,11,11.85,Pass,Motion Sensor,Thomas,February
Equipment_1,Order_1_48,Preparation,5,6.39,Pass,Motion Sensor,Kelsey,February
Equipment_1,Order_1_48,Final Acceptance Test,25,25.6,Fail,Motion Sensor,Lisa,February
Equipment_1,Order_1_49,Electrical Test,7,8.28,Pass,Motion Sensor,William,March
Equipment_1,Order_1_49,General Soldering,17,14.1,Pass,Motion Sensor,Megan,March
Equipment_1,Order_1_49,Lacquering,15,19.17,Pass,Motion Sensor,Cassandra,March
Equipment_1,Order_1_49,Packaging,23,26.44,Pass,Motion Sensor,Douglas,March
Equipment_1,Order_1_49,Preparation,15,13.93,Pass,Motion Sensor,Brian,March
Equipment_1,Order_1_49,Calibration,10,9.99,Pass,Motion Sensor,Anita,March
Equipment_1,Order_1_49,Functional Test,7,6.12,Pass,Motion Sensor,Dalton,March
Equipment_1,Order_1_50,Final Acceptance Test,23,28.34,Fail,Motion Sensor,Sheila,April
Equipment_1,Order_1_50,Packaging,13,15.19,Pass,Motion Sensor,Susan,April
Equipment_1,Order_1_50,Component Placement,20,17.79,Pass,Motion Sensor,Donna,April
Equipment_1,Order_1_50,Preparation,21,27.05,Pass,Motion Sensor,Kristina,April
Equipment_1,Order_1_50,General Soldering,5,6.44,Pass,Motion Sensor,Angela,April
Equipment_1,Order_1_50,Electrical Test,11,9.35,Pass,Motion Sensor,Jessica,April
Equipment_1,Order_1_51,Preparation,13,15.26,Pass,Motion Sensor,Cesar,May
Equipment_1,Order_1_51,Component Placement,16,14.31,Pass,Motion Sensor,Ellen,May
Equipment_1,Order_1_51,Packaging,30,28.87,Fail,Motion Sensor,Michael,May
Equipment_1,Order_1_51,Functional Test,26,30.81,Pass,Motion Sensor,Jessica,May
Equipment_1,Order_1_51,Lacquering,9,10.49,Pass,Motion Sensor,Michael,May
Equipment_1,Order_1_51,General Soldering,20,18.79,Fail,Motion Sensor,Stacey,May
Equipment_1,Order_1_51,Calibration,5,5.87,Pass,Motion Sensor,Austin,May
Equipment_1,Order_1_51,Electrical Test,20,23.71,Pass,Motion Sensor,Kenneth,May
Equipment_1,Order_1_51,Final Acceptance Test,17,19.44,Pass,Motion Sensor,Aaron,May
Equipment_1,Order_1_52,Functional Test,26,24.05,Pass,Motion Sensor,Deborah,June
Equipment_1,Order_1_52,Final Acceptance Test,28,24.69,Fail,Motion Sensor,Peter,June
Equipment_1,Order_1_52,Preparation,23,28.9,Pass,Motion Sensor,Amber,June
Equipment_1,Order_1_52,General Soldering,10,9.77,Pass,Motion Sensor,Justin,June
Equipment_1,Order_1_52,Electrical Test,28,31.9,Fail,Motion Sensor,Micheal,June
Equipment_1,Order_1_52,Lacquering,18,19.78,Pass,Motion Sensor,Michael,June
Equipment_1,Order_1_52,Component Placement,28,32.85,Pass,Motion Sensor,Jaclyn,June
Equipment_1,Order_1_52,Calibration,14,17.77,Pass,Motion Sensor,David,June
Equipment_1,Order_1_53,Lacquering,27,30.89,Pass,Motion Sensor,Valerie,July
Equipment_1,Order_1_53,General Soldering,5,5.72,Pass,Motion Sensor,Isabella,July
Equipment_1,Order_1_53,Final Acceptance Test,15,15.93,Pass,Motion Sensor,Mario,July
Equipment_1,Order_1_53,Component Placement,17,18.01,Pass,Motion Sensor,Brian,July
Equipment_1,Order_1_53,Electrical Test,25,27.05,Pass,Motion Sensor,Pamela,July
Equipment_1,Order_1_53,Functional Test,5,4.64,Pass,Motion Sensor,Anthony,July
Equipment_1,Order_1_53,Packaging,9,10.3,Pass,Motion Sensor,Jill,July
Equipment_1,Order_1_53,Preparation,23,20.88,Fail,Motion Sensor,Matthew,July
Equipment_1,Order_1_54,Calibration,20,20.51,Pass,Motion Sensor,Derek,August
Equipment_1,Order_1_54,Functional Test,20,16.03,Pass,Motion Sensor,Justin,August
Equipment_1,Order_1_54,Preparation,25,27.73,Pass,Motion Sensor,Douglas,August
Equipment_1,Order_1_54,Final Acceptance Test,7,6.87,Pass,Motion Sensor,Christina,August
Equipment_1,Order_1_54,Lacquering,27,21.96,Pass,Motion Sensor,John,August
Equipment_1,Order_1_54,Component Placement,21,23.17,Pass,Motion Sensor,James,August
Equipment_1,Order_1_54,Electrical Test,18,14.64,Pass,Motion Sensor,Jonathan,August
Equipment_1,Order_1_54,Packaging,13,16.27,Pass,Motion Sensor,Brandon,August
Equipment_1,Order_1_55,Electrical Test,16,17.89,Pass,Motion Sensor,Amanda,September
Equipment_1,Order_1_55,Final Acceptance Test,5,5.17,Pass,Motion Sensor,Ian,September
Equipment_1,Order_1_55,Packaging,11,8.84,Pass,Motion Sensor,Deborah,September
Equipment_1,Order_1_55,Preparation,9,8.43,Pass,Motion Sensor,Brandon,September
Equipment_1,Order_1_55,Calibration,13,11.5,Pass,Motion Sensor,Amanda,September
Equipment_1,Order_1_55,Component Placement,20,21.82,Fail,Motion Sensor,Justin,September
Equipment_1,Order_1_55,Functional Test,26,21.77,Fail,Motion Sensor,Johnny,September
Equipment_1,Order_1_55,General Soldering,25,21.85,Pass,Motion Sensor,Amy,September
Equipment_1,Order_1_55,Lacquering,17,21.74,Pass,Motion Sensor,Kyle,September
Equipment_1,Order_1_56,Component Placement,5,4.69,Pass,Motion Sensor,Eric,October
Equipment_1,Order_1_56,Electrical Test,18,23.15,Pass,Motion Sensor,Rebecca,October
Equipment_1,Order_1_56,Preparation,19,17.06,Pass,Motion Sensor,Brittney,October
Equipment_1,Order_1_56,Functional Test,11,13.2,Pass,Motion Sensor,Cheyenne,October
Equipment_1,Order_1_56,Packaging,22,25.45,Pass,Motion Sensor,Kimberly,October
Equipment_1,Order_1_56,Final Acceptance Test,18,18.05,Pass,Motion Sensor,Jill,October
Equipment_1,Order_1_56,Lacquering,28,30.95,Pass,Motion Sensor,Craig,October
Equipment_1,Order_1_56,Calibration,6,6.62,Pass,Motion Sensor,Steven,October
Equipment_1,Order_1_56,General Soldering,12,13.85,Pass,Motion Sensor,Kyle,October
Equipment_1,Order_1_57,Electrical Test,13,15.41,Fail,Motion Sensor,Jessica,November
Equipment_1,Order_1_57,General Soldering,9,11.53,Pass,Motion Sensor,Tracy,November
Equipment_1,Order_1_57,Functional Test,5,6.49,Pass,Motion Sensor,Steven,November
Equipment_1,Order_1_57,Preparation,5,4.07,Pass,Motion Sensor,Lydia,November
Equipment_1,Order_1_57,Component Placement,16,19.21,Pass,Motion Sensor,Amber,November
Equipment_1,Order_1_57,Packaging,15,14.16,Pass,Motion Sensor,Fernando,November
Equipment_1,Order_1_57,Lacquering,6,7.15,Pass,Motion Sensor,John,November
Equipment_1,Order_1_57,Calibration,25,20.25,Pass,Motion Sensor,James,November
Equipment_1,Order_1_57,Final Acceptance Test,17,20.58,Pass,Motion Sensor,Alexander,November
Equipment_1,Order_1_58,Electrical Test,22,19.37,Pass,Motion Sensor,Elizabeth,December
Equipment_1,Order_1_58,Lacquering,25,22.03,Pass,Motion Sensor,Charlotte,December
Equipment_1,Order_1_58,Packaging,20,22.67,Fail,Motion Sensor,Rebecca,December
Equipment_1,Order_1_58,General Soldering,20,17.44,Fail,Motion Sensor,Alicia,December
Equipment_1,Order_1_58,Calibration,5,5.87,Pass,Motion Sensor,Gloria,December
Equipment_1,Order_1_58,Final Acceptance Test,21,23.67,Pass,Motion Sensor,Joseph,December
Equipment_1,Order_1_59,Component Placement,20,18.24,Pass,Motion Sensor,John,January
Equipment_1,Order_1_59,Packaging,29,24.58,Pass,Motion Sensor,Tara,January
Equipment_1,Order_1_59,Preparation,12,15.55,Pass,Motion Sensor,Joseph,January
Equipment_1,Order_1_59,Functional Test,18,22.77,Fail,Motion Sensor,Danny,January
Equipment_1,Order_1_59,Lacquering,24,19.65,Pass,Motion Sensor,Scott,January
Equipment_1,Order_1_59,Final Acceptance Test,27,33.49,Pass,Motion Sensor,Meghan,January
Equipment_1,Order_1_59,General Soldering,23,22.72,Pass,Motion Sensor,Michael,January
Equipment_1,Order_1_59,Electrical Test,8,9.71,Pass,Motion Sensor,Jacob,January
Equipment_1,Order_1_60,Calibration,24,19.66,Pass,Motion Sensor,Desiree,February
Equipment_1,Order_1_60,Preparation,25,27.86,Pass,Motion Sensor,Wendy,February
Equipment_1,Order_1_60,Final Acceptance Test,28,22.77,Pass,Motion Sensor,Emily,February
Equipment_1,Order_1_60,Lacquering,12,12.95,Pass,Motion Sensor,Jane,February
Equipment_1,Order_1_60,Packaging,27,34.34,Pass,Motion Sensor,Jonathan,February
Equipment_1,Order_1_60,Functional Test,8,8.5,Pass,Motion Sensor,Jasmine,February
Equipment_1,Order_1_60,General Soldering,5,5.9,Pass,Motion Sensor,Keith,February
Equipment_1,Order_1_60,Component Placement,27,26.68,Pass,Motion Sensor,Leslie,February
Equipment_1,Order_1_61,Calibration,25,22.02,Pass,Motion Sensor,Amy,March
Equipment_1,Order_1_61,Functional Test,8,6.66,Pass,Motion Sensor,Jeffery,March
Equipment_1,Order_1_61,Lacquering,15,13.13,Pass,Motion Sensor,Sarah,March
Equipment_1,Order_1_61,Electrical Test,29,27.8,Pass,Motion Sensor,Steven,March
Equipment_1,Order_1_61,Component Placement,16,19.68,Pass,Motion Sensor,Daniel,March
Equipment_1,Order_1_61,Preparation,26,29.73,Pass,Motion Sensor,Erica,March
Equipment_1,Order_1_61,General Soldering,21,22.64,Fail,Motion Sensor,Kevin,March
Equipment_1,Order_1_61,Final Acceptance Test,14,12.97,Pass,Motion Sensor,Jennifer,March
Equipment_1,Order_1_62,Component Placement,21,23.18,Pass,Motion Sensor,Debra,April
Equipment_1,Order_1_62,Preparation,30,38.29,Pass,Motion Sensor,Ashley,April
Equipment_1,Order_1_62,Functional Test,18,17.85,Pass,Motion Sensor,Karen,April
Equipment_1,Order_1_62,Calibration,25,27.38,Pass,Motion Sensor,Rebecca,April
Equipment_1,Order_1_62,Final Acceptance Test,27,30.97,Fail,Motion Sensor,Sarah,April
Equipment_1,Order_1_62,General Soldering,25,32.01,Pass,Motion Sensor,Alexander,April
Equipment_1,Order_1_63,Preparation,19,17.6,Pass,Motion Sensor,Sophia,May
Equipment_1,Order_1_63,General Soldering,5,6.12,Pass,Motion Sensor,Anna,May
Equipment_1,Order_1_63,Component Placement,7,6.97,Fail,Motion Sensor,Ashley,May
Equipment_1,Order_1_63,Calibration,5,5.99,Pass,Motion Sensor,Michael,May
Equipment_1,Order_1_63,Functional Test,30,38.8,Pass,Motion Sensor,Julie,May
Equipment_1,Order_1_64,Preparation,17,19.28,Pass,Motion Sensor,Katrina,June
Equipment_1,Order_1_64,Functional Test,15,14.71,Pass,Motion Sensor,Chad,June
Equipment_1,Order_1_64,Final Acceptance Test,6,6.15,Pass,Motion Sensor,Johnny,June
Equipment_1,Order_1_64,Packaging,15,12.84,Pass,Motion Sensor,Cody,June
Equipment_1,Order_1_64,Electrical Test,6,6.7,Pass,Motion Sensor,Matthew,June
Equipment_1,Order_1_64,Lacquering,27,21.84,Pass,Motion Sensor,Kendra,June
Equipment_1,Order_1_64,Calibration,26,23.97,Pass,Motion Sensor,Lisa,June
Equipment_1,Order_1_65,Preparation,29,36.6,Pass,Motion Sensor,Ricky,July
Equipment_1,Order_1_65,Lacquering,27,21.7,Pass,Motion Sensor,Maria,July
Equipment_1,Order_1_65,Packaging,12,10.17,Pass,Motion Sensor,Shannon,July
Equipment_1,Order_1_65,Component Placement,12,12.47,Pass,Motion Sensor,Jennifer,July
Equipment_1,Order_1_65,Electrical Test,15,12.32,Pass,Motion Sensor,Kristen,July
Equipment_1,Order_1_66,Calibration,6,7.22,Pass,Motion Sensor,Theresa,August
Equipment_1,Order_1_66,Lacquering,15,15.5,Pass,Motion Sensor,Marc,August
Equipment_1,Order_1_66,Packaging,18,22.15,Pass,Motion Sensor,Ronald,August
Equipment_1,Order_1_66,General Soldering,12,13.19,Pass,Motion Sensor,Benjamin,August
Equipment_1,Order_1_66,Final Acceptance Test,21,20.11,Pass,Motion Sensor,Thomas,August
Equipment_1,Order_1_67,Preparation,19,20.56,Pass,Motion Sensor,Rebecca,September
Equipment_1,Order_1_67,General Soldering,17,19.57,Pass,Motion Sensor,Alan,September
Equipment_1,Order_1_67,Packaging,8,10.21,Pass,Motion Sensor,Allison,September
Equipment_1,Order_1_67,Component Placement,11,9.37,Pass,Motion Sensor,Jennifer,September
Equipment_1,Order_1_67,Final Acceptance Test,7,7.36,Pass,Motion Sensor,Morgan,September
Equipment_1,Order_1_67,Calibration,30,26.36,Pass,Motion Sensor,Stephanie,September
Equipment_1,Order_1_67,Functional Test,25,22.07,Pass,Motion Sensor,Anita,September
Equipment_1,Order_1_68,Functional Test,14,14.02,Pass,Motion Sensor,Marissa,October
Equipment_1,Order_1_68,Component Placement,15,16.53,Fail,Motion Sensor,Katherine,October
Equipment_1,Order_1_68,Lacquering,28,24.44,Pass,Motion Sensor,Jordan,October
Equipment_1,Order_1_68,Calibration,21,22.1,Fail,Motion Sensor,Calvin,October
Equipment_1,Order_1_68,General Soldering,30,24.92,Pass,Motion Sensor,Deborah,October
Equipment_1,Order_1_68,Packaging,20,24.43,Pass,Motion Sensor,Stephanie,October
Equipment_1,Order_1_68,Electrical Test,22,20.81,Pass,Motion Sensor,Joshua,October
Equipment_1,Order_1_69,Electrical Test,7,8.76,Pass,Motion Sensor,Travis,November
Equipment_1,Order_1_69,Calibration,21,21.66,Pass,Motion Sensor,James,November
Equipment_1,Order_1_69,Lacquering,24,24.61,Pass,Motion Sensor,Mario,November
Equipment_1,Order_1_69,Component Placement,5,4.83,Fail,Motion Sensor,Sabrina,November
Equipment_1,Order_1_69,Final Acceptance Test,21,26.53,Pass,Motion Sensor,Debbie,November
Equipment_1,Order_1_69,General Soldering,23,19.88,Pass,Motion Sensor,Timothy,November
Equipment_1,Order_1_70,Preparation,21,20.1,Pass,Motion Sensor,Peter,December
Equipment_1,Order_1_70,Calibration,11,13.88,Pass,Motion Sensor,John,December
Equipment_1,Order_1_70,Functional Test,13,11.71,Pass,Motion Sensor,Jessica,December
Equipment_1,Order_1_70,Component Placement,23,21.72,Pass,Motion Sensor,Melissa,December
Equipment_1,Order_1_70,Lacquering,13,13.54,Fail,Motion Sensor,Nicholas,December
Equipment_1,Order_1_70,Packaging,11,11.12,Pass,Motion Sensor,Julie,December
Equipment_1,Order_1_70,General Soldering,21,16.83,Pass,Motion Sensor,Erik,December
Equipment_1,Order_1_71,Electrical Test,27,33.43,Pass,Motion Sensor,Christopher,January
Equipment_1,Order_1_71,Functional Test,13,13.8,Pass,Motion Sensor,Stacey,January
Equipment_1,Order_1_71,Final Acceptance Test,25,29.49,Pass,Motion Sensor,Nicholas,January
Equipment_1,Order_1_71,Component Placement,15,13.56,Pass,Motion Sensor,Patricia,January
Equipment_1,Order_1_71,Packaging,15,19.04,Pass,Motion Sensor,Jonathan,January
Equipment_1,Order_1_71,Calibration,13,11.35,Pass,Motion Sensor,Heather,January
Equipment_1,Order_1_71,Preparation,9,7.96,Pass,Motion Sensor,Amanda,January
Equipment_1,Order_1_72,General Soldering,19,19.54,Pass,Motion Sensor,Roy,February
Equipment_1,Order_1_72,Preparation,27,27.8,Pass,Motion Sensor,Jonathan,February
Equipment_1,Order_1_72,Electrical Test,11,10.42,Pass,Motion Sensor,Sherri,February
Equipment_1,Order_1_72,Component Placement,29,32.47,Pass,Motion Sensor,Connie,February
Equipment_1,Order_1_72,Packaging,13,13.72,Pass,Motion Sensor,Leah,February
Equipment_1,Order_1_73,Preparation,8,8.85,Pass,Motion Sensor,Carla,March
Equipment_1,Order_1_73,Packaging,10,12.06,Pass,Motion Sensor,Bonnie,March
Equipment_1,Order_1_73,Component Placement,17,15.14,Pass,Motion Sensor,Theresa,March
Equipment_1,Order_1_73,General Soldering,10,9.09,Pass,Motion Sensor,Craig,March
Equipment_1,Order_1_73,Electrical Test,16,17.26,Pass,Motion Sensor,Jennifer,March
Equipment_1,Order_1_74,Calibration,12,10.82,Pass,Motion Sensor,Janice,April
Equipment_1,Order_1_74,Preparation,20,20.61,Pass,Motion Sensor,Steven,April
Equipment_1,Order_1_74,General Soldering,24,24.12,Pass,Motion Sensor,Krystal,April
Equipment_1,Order_1_74,Packaging,16,20.06,Pass,Motion Sensor,Susan,April
Equipment_1,Order_1_74,Final Acceptance Test,30,24.71,Pass,Motion Sensor,Jaime,April
Equipment_1,Order_1_74,Functional Test,8,8.51,Pass,Motion Sensor,Jeffrey,April
Equipment_1,Order_1_74,Electrical Test,16,14.26,Pass,Motion Sensor,Carol,April
Equipment_1,Order_1_74,Component Placement,13,11.56,Pass,Motion Sensor,Colleen,April
Equipment_1,Order_1_74,Lacquering,28,31.29,Fail,Motion Sensor,Tonya,April
Equipment_1,Order_1_75,Electrical Test,13,10.91,Pass,Motion Sensor,Elizabeth,May
Equipment_1,Order_1_75,Functional Test,14,12.03,Pass,Motion Sensor,George,May
Equipment_1,Order_1_75,General Soldering,9,10.12,Pass,Motion Sensor,Erica,May
Equipment_1,Order_1_75,Final Acceptance Test,19,15.21,Pass,Motion Sensor,David,May
Equipment_1,Order_1_75,Packaging,18,21.16,Fail,Motion Sensor,Stephanie,May
Equipment_1,Order_1_75,Calibration,13,16.7,Pass,Motion Sensor,Daniel,May
Equipment_1,Order_1_76,Component Placement,8,10.21,Pass,Motion Sensor,Larry,June
Equipment_1,Order_1_76,Final Acceptance Test,6,7.53,Pass,Motion Sensor,Anthony,June
Equipment_1,Order_1_76,Electrical Test,24,30.15,Pass,Motion Sensor,Ashley,June
Equipment_1,Order_1_76,Packaging,29,33.22,Pass,Motion Sensor,Keith,June
Equipment_1,Order_1_76,Functional Test,8,8.98,Pass,Motion Sensor,Kyle,June
Equipment_1,Order_1_77,Preparation,21,18.13,Pass,Motion Sensor,Sandra,July
Equipment_1,Order_1_77,General Soldering,7,7.36,Pass,Motion Sensor,Brandon,July
Equipment_1,Order_1_77,Lacquering,19,17.35,Pass,Motion Sensor,Laura,July
Equipment_1,Order_1_77,Component Placement,24,28.15,Pass,Motion Sensor,Lisa,July
Equipment_1,Order_1_77,Calibration,12,12.13,Pass,Motion Sensor,Tracy,July
Equipment_1,Order_1_77,Functional Test,15,14.61,Fail,Motion Sensor,Roger,July
Equipment_1,Order_1_77,Packaging,16,14.76,Pass,Motion Sensor,Andrew,July
Equipment_1,Order_1_78,Functional Test,15,16.72,Pass,Motion Sensor,Juan,August
Equipment_1,Order_1_78,Preparation,14,16.38,Pass,Motion Sensor,Amber,August
Equipment_1,Order_1_78,Component Placement,30,35.15,Pass,Motion Sensor,Monica,August
Equipment_1,Order_1_78,General Soldering,15,14.23,Fail,Motion Sensor,Holly,August
Equipment_1,Order_1_78,Lacquering,16,13.35,Pass,Motion Sensor,Jason,August
Equipment_1,Order_1_78,Final Acceptance Test,14,11.26,Pass,Motion Sensor,Jennifer,August
Equipment_1,Order_1_79,Functional Test,17,16.16,Pass,Motion Sensor,Abigail,September
Equipment_1,Order_1_79,Final Acceptance Test,30,26.68,Pass,Motion Sensor,Joel,September
Equipment_1,Order_1_79,Component Placement,13,12.77,Pass,Motion Sensor,Andrea,September
Equipment_1,Order_1_79,General Soldering,18,17.31,Pass,Motion Sensor,Miguel,September
Equipment_1,Order_1_79,Lacquering,20,17.31,Pass,Motion Sensor,Timothy,September
Equipment_1,Order_1_79,Calibration,19,16.6,Pass,Motion Sensor,Tammy,September
Equipment_1,Order_1_79,Preparation,27,33.45,Pass,Motion Sensor,Elizabeth,September
Equipment_1,Order_1_79,Electrical Test,25,29.02,Pass,Motion Sensor,Ashley,September
Equipment_1,Order_1_79,Packaging,16,14.22,Pass,Motion Sensor,Robert,September
Equipment_1,Order_1_80,Preparation,9,10.62,Pass,Motion Sensor,Dennis,October
Equipment_1,Order_1_80,Functional Test,12,10.98,Pass,Motion Sensor,Amy,October
Equipment_1,Order_1_80,Component Placement,30,24.76,Pass,Motion Sensor,Kiara,October
Equipment_1,Order_1_80,General Soldering,29,33.92,Pass,Motion Sensor,Patricia,October
Equipment_1,Order_1_80,Packaging,14,16.3,Fail,Motion Sensor,Franklin,October
Equipment_1,Order_1_80,Electrical Test,8,9.45,Pass,Motion Sensor,Kristie,October
Equipment_1,Order_1_80,Final Acceptance Test,29,26.29,Pass,Motion Sensor,Priscilla,October
Equipment_1,Order_1_81,Component Placement,13,13.83,Pass,Motion Sensor,James,November
Equipment_1,Order_1_81,Lacquering,5,5.03,Pass,Motion Sensor,Holly,November
Equipment_1,Order_1_81,Functional Test,14,17.76,Pass,Motion Sensor,Stephanie,November
Equipment_1,Order_1_81,Electrical Test,26,31.84,Pass,Motion Sensor,Andrea,November
Equipment_1,Order_1_81,Packaging,15,13.56,Fail,Motion Sensor,Karen,November
Equipment_1,Order_1_81,Calibration,22,25.69,Pass,Motion Sensor,Joe,November
Equipment_1,Order_1_81,Final Acceptance Test,13,13.68,Pass,Motion Sensor,Tiffany,November
Equipment_1,Order_1_81,Preparation,27,24.46,Pass,Motion Sensor,Bridget,November
